text,label
<noise> may i have its address,request
and at the gastropub,inform
okay and can i get their phone number,request
great thank you good bye,thankyou
im looking for a restaurant in the north part of town that serves caribbean food,inform
wait no i wanted portuguese food,negate
i want to find a moderately priced restaurant in the south part of time,inform
i want a restaurant in the center and it should serve european food,inform
um is there one selling indian,inform
can i have its post code,request
how about one that serves asian oriental food,reqalts
im looking for a restaurant in the west part of town that serves corsica food,inform
for a restaurant,inform
im looking for a restaurant that serves world food,inform
how bout the center part of town,reqalts
i want to find a moderately priced restaurant in the east part town,inform
can i have the area of the venue,request
well i dont care about the price range,inform
type of food do they serve,request
im looking for cheap restaurants in the north part of town,inform
i want a restaurant that serves basque food,inform
may i have their phone number,request
cheap restaurant in the north of town,inform
could have the phone number,request
could you get me the phone number,request
expensive restaurant serving portuguese food,inform
halal,inform
hi im looking for a place that serves scandinavian food,hello
do you have christmas food,inform
how about a portuguese restaurant,reqalts
what is their price range,request
i dont care about the price range what about thai food,inform
could i have the asian oriental restaurant,inform
you goodbye,bye
okay and what kind of food do they serve,request
i need asian food,inform
what about vietnamese type of food,reqalts
any kind in the north part of town,inform
cheap restaurant serving malaysian food,inform
what is the address <noise>,request
cheap portugeuse,inform
im looking for a restaurant serving chinese food,inform
may i have the phone number to the turkiesh,request
im looking for an expensive restaurant serving kitalian food,inform
i need a restaurant serving af,inform
im looking for a restaurant that serves british food,inform
i am looking for a cheap restaurant in the east part of town,inform
im looking for an expensive restaurant that serves vietnamese food,inform
looking for a moderately priced restaurant in the south part of,inform
what about portugese,reqalts
ok whats the phone number,request
im looking for a restaurant in the north of town serving korean french food,inform
uh moderately price,inform
im looking for a cheap restaurant that serves jamaican food,inform
okay um chinese then,inform
i want cuban food,inform
and what area of town are they,request
in the center yes,affirm
im looking for a moderate priced restaurant in south part of,inform
im looking for a restaurant that serves austrian food,inform
im looking for a moderately priced restaurant and it should serve polynesian food,inform
im looking for russian food,inform
moderately priced,inform
im looking for a modreately,inform
thai type food,inform
yes and it needs to be moderately priced,affirm
cheap restaurant in the east part of town,inform
im looking a cheap restaurant in the south part of town,inform
can i find a restaurant in the south that is moderately priced,inform
i need a moderately priced restaurant serving fusion food,inform
<noise> any,inform
christmas food west of town,inform
im looking for a turkish type of restaurant,inform
where is the restaurant,request
no thank you goodbye,negate
back,repeat
i am looking for a restaurant in the center of town serving turkish food,inform
just give me a cheap restaurant,inform
dont want that,deny
im looking for an expensive restauran,inform
i dont care what part of town,inform
a indian restaurant,inform
i want sea food,inform
no im looking for one that serves vietnamese food,negate
the address phone number and post code,request
cheap restaurant in the south part of town,inform
i want to find an expensive restaurant in the east part of town,inform
i need a restaurant in the center of town,inform
ese food,inform
is there anything serving international food,reqalts
what type of food is it,request
is it in the south part,confirm
a moderately place restaurant,inform
what type of food is this,request
whats another one,reqalts
uh id like a cheap restaurant in the,inform
im looking for a restaurant that serves gastropub food any price range,inform
i need a restaurant in the center of town that includes international food,inform
what part of town are they in,request
uh world food,inform
in the east part of,inform
german food in the centre of town,inform
i want a turkish restaurant in the center part of town,inform
can i have moderately priced restaurnt in the south part of town,inform
how about expensive british,reqalts
i want the address and ph,request
restaurants,inform
ah yes can i get ah expensive restaurant in the south part of town,affirm
type of food they served,request
what about cuban food,reqalts
looking for a restaurant in the north part of town serving bra,inform
i want to find a restaurant in the east part of town that serves canapes foo,inform
im looking for a moderately priced restaurant in the west part of town,inform
i need thai food,inform
can i get the address phone number and price range,request
is there another restaurant that serves portuguese food,reqalts
i want an irish restaurant thats expensive,inform
im looking for a restaurant in the center serving greek food,inform
restaurant center serves spanish food,inform
um can i get the address and phone number,request
it should serve moroccan food,inform
address and type of food,request
what is the address and phone number and area,request
cool um thank you good bye,bye
expensive romanian food,inform
can i get the address phone number,request
how about a restaurant in the north part of town that sells french food,reqalts
how about phone number,request
i need the address phone number and post code,request
i want to find international food,inform
can i have a mexican restaurant,inform
okay i need the phone number and address,request
what part,request
indian indian food in the east part of town,inform
any where,inform
cheap restaurant in the north,inform
uh international food,inform
i want a vietnamese restaurant,inform
im looking for a restaurant in the south part of town it should serve jamaican food,inform
does it serve cuban food,confirm
im looking for a restaurant serving vietnamese food,inform
find a restaurant in the south part of town,inform
im looking for a cheap restaurant that serves belgian food,inform
find me a restaurant in the center of town,inform
does it serve halal food,confirm
looking for romanian food in the east part of town,inform
i am looking for kitalian food,inform
im looking for an expensive restaurant that serves mediteranian,inform
breath thank you goodbye,thankyou
what about the west part of town,reqalts
no spanish,negate
and may i have the post code,request
earatrain,inform
can i have the address the phone number,request
uh north american food,inform
goodbye,bye
uh cheap restaurant serving scandinavian food,inform
and the type of food,request
id like a restaurant in the center that serves mediterranean food,inform
im looking for a restaurant in any area that serves russian food,inform
um east part,inform
eritrean food in the east part of town,inform
im looking for a moderately priced restaurant in the east part of,inform
i would like to find a restaurant in the south part of town that serves,inform
do you have vietnamese food,inform
what else do you have,reqalts
uh yes im looking for a restaurant that serves afghan food,affirm
i would like gastropub,inform
may i have the address and price range please,request
i do not care about the price range im just looking for a restaurant in the center that serves korean food,inform
portugeuse,inform
im looking for a restaurant in the east part of town that serves c,inform
im looking for a moderately priced restaurant that serves asian,inform
very good thank you bye bye,thankyou
can i have a restaurant in the north,inform
if there is no such venue how about italian type of food,reqalts
new garden do you have any other,reqalts
anything is fine,inform
could i have the phone number and address please,request
in the south,inform
how about vietnamese,reqalts
hello and welcome to the cambridge,hello
that serves jamaican food,inform
well can i get the address and the post code,request
moderately priced restaurants,inform
i am looking for a moderately priced restaurant in the west part o,inform
im looking for a cheap chinese restaurant,inform
no thats post code,request
hi im looking for a restaurant in the west part of town,hello
uh any type,inform
do you have anything else,reqalts
<noise> looking for an expensive restaurant,inform
okay whats the address for that,request
i am looking for an expensive restaurant that serves,inform
how bout irish food <noise>,inform
thats fine can i get their phone number please,request
the area,request
i want brazilian food,inform
im looking for a restaurant in the moderate price range,inform
can i have the address phone number and price range,request
no canapes,negate
center,inform
can i have the address of it,request
is there any other restaurant,reqalts
i want to find indian food then,inform
im looking for a restaurant in the center serving african food,inform
no moderately priced,negate
im looking for a restaurant that serves thai food and i dont care about the price,inform
any area is fine with me,inform
how about a restaurant in the east part of town that serves indian food,reqalts
probably an address,request
is there another restaurant in the moderately price range in the east part of town,reqalts
uh yes can i find a moderately priced restaurant and it serve it should serve brazilian food,affirm
i want to find a restaurant in the center that should serve belgian food,inform
i need a restaurant that serves halal food,inform
it should serve french food,inform
what food is available in this area,request
ooh thank you good bye,bye
how bout asian oriental type of food,reqalts
<noise> address,request
im looking for an expensive restaurant in the east of town,inform
is it in the center of town,confirm
what asian oriental food,inform
i would like to find a moderately priced restaurant and it should,inform
im looking for a restaurant in the center that serves turkish food,inform
can i have their phone number please,request
veitnamese,inform
im looking for a moderately priced resturant in the east part of town,inform
french type of food,inform
um is doesnt matter,inform
looking for a moderately priced creative food,inform
is there a restaurant in the north part of town that serves unusual food,reqalts
what about portuguese,reqalts
i am looking for gastropub food,inform
im looking for a restaurant that serves polynesian food,inform
im looking for a restaurant that serves bistro food in the center of,inform
do they serve unusual food,confirm
i need an expensive british restaurant,inform
how bout italian foo,inform
modern european food,inform
could i have the address phone number and price range please,request
any fine,inform
in the east part of town,inform
i would like to find an expensive restaurant in the south part of town,inform
eritrean,inform
im looking for a restaurant in the west part of town that serves canapes food,inform
okay cheap turkish food,inform
the centre,inform
yeah im in the west part of town and im looking for some vietnamese,affirm
the turkiesh food,inform
in the south side,inform
can i change the price range,request
are there any that serve vietnamese food,inform
are there any other restaurants,reqalts
for something moderately priced on the east part of town,inform
how about restaurants in the north part of town,inform
id like a moderately priced restaurant in the north part of town,inform
i want scottish food,inform
i am looking for a restaurant in the north part of town serving indian food,inform
id like to find a cheap restaurant in the west part of town,inform
im looking for a restaurant in the center part of town,inform
i need a restaurant in the north,inform
ok i want to find a restaurant in the south part of town,inform
what about chinese type of food,reqalts
what is the signature dish,request
how about spanish types of food,reqalts
what is its address phone number and area,request
welch food,inform
an expensive unintelligible,inform
i am looking for a cheap restaurant and it should serve seafood,inform
im looking for a moroccan restaurant in the center of town,inform
moderat,inform
can i have their phone number,request
world,inform
an an expensive restaurant,inform
id like a portuguese restaurant,inform
cheap restaurant serving asian oriental,inform
okay thank you,thankyou
what is the address of the missing sock,request
im looking for a moderately priced restaurant,inform
i need a restaurant in the east part of town that serves canape food,inform
im looking for a restaurant in the south part of town serving indian type of food,inform
spanish food anywhere any area,inform
moderately,inform
im looking for a restaurant in the south part of town that serves french food,inform
what is little seouls phone number,request
tell me the phone number,request
looking for a cheap spanish restaurant,inform
gastropub food,inform
moderate price range,inform
could i get the address please,request
can you tell me a restaurant in the south part of town,reqalts
moderately priced serving european food,inform
an expensive restaurant serving thai food,inform
unintelligible part of town,request
bistro food,inform
greek food,inform
cheap european food,inform
can i have the address phone number and the type of food,request
how about one that serves british food,reqalts
okay please give me the phone number,request
part of town and it serves mediterranean food,inform
im sorry im looking for a moderate priced restaurant,inform
could i get the address,request
vietnamese food,inform
may i have its phone number,request
a cheap,inform
yeah i need um um m,affirm
id like a cheap restaurant on the south of town,inform
im looking for an expensive restaurant and it should,inform
um world food,inform
hi im looking for,hello
is there a restaurant serving indian food,reqalts
could i have a restaurant in the center,inform
yes korean food,affirm
no im looking for thai food,negate
um gastropub food,inform
polynesian food east of town,inform
steak house,inform
can i have a restaurant in the east part of town,inform
what about kosher food,inform
singaporean food,inform
expensive in the south,inform
id like a moderately priced restaurant in the east part of town,inform
phone,request
<noise> phone number,request
how about a moderately priced restaurant that serves spani,reqalts
im looking for a sea food restaurant,inform
im looking for moderately priced restaurant in the north part of town,inform
im looking for an expensive restaurant that serves korean,inform
how about moderate,reqalts
what about chinese in the south part of town,reqalts
may i get the address and restaurant and,request
uh im looking for a cheap restaurant,inform
what is the golden woks phone number,request
is it serving portuguese food,confirm
i need lebanese food,inform
austrian food in the west part of town,inform
im looking for a restaurant that serves european food,inform
i want a restaurant in the north par,inform
traditional,inform
and its address,request
im looking for an expensive restaurant serving english food,inform
how about an expensive restaurant,reqalts
yea im looking for an expensive restaurant in the south part of town,inform
pan asian food,inform
what is the phone,request
im looking for indian food in the east part of town,inform
whats the name,request
thai restaurant,inform
what area is it located,request
no eritrean food,negate
i want a restaurant in the west part of town serving australian food,inform
i would like to find a cheap restaurant and it should be in the south,inform
looking for an expensive restaurant that serves indonesian food,inform
no no im looking,negate
a restaurant in the east part of town that serves caribbean food,inform
can i have a moderately priced restaurant in the west part of town,inform
may i get the post code,request
is it hungarian,confirm
um i dont care i just want traditional food,inform
im looking for a restaurant in the west part of town serving,inform
moderate restaurant in the south part of town,inform
address phone number and type of venue,request
okay thank you goodbye,thankyou
um is there anything else,reqalts
unintelligible restaurant,inform
um whats the phone number,request
their price range,request
you said expensive,inform
i need the address phone number and price range,request
what about italian food,reqalts
what about the other moderately priced restaurant in the south part,inform
im looking for an expensive restaurant and it should be in the south part of town,inform
no the south part,negate
um how about spanish food,reqalts
moroccan food,inform
lebanese food in the center of town,inform
theres no such venue unintelligible indian type of food,inform
uh how about north american,reqalts
catalen food,inform
im looking for asian oriental type food,inform
high priced,inform
<noise> malaysian <noise>,inform
oh anything,inform
uh no oh,negate
any range,inform
price,request
can i get the address phone number and post code please,request
no price,request
im searching for a restaurant in the south part of town that serves,inform
uh anything else,reqalts
im looking for a restaurant that serves welsh food,inform
find me a portuguese restaurant,inform
type of food,request
korean,inform
could i have the uh address and post code please,request
how about modern european food,reqalts
im looking for a moderately priced restaurant serving creative food,inform
serves lebanese food,inform
im looking for a moderately priced restaurant that serves british food,inform
im looking for bistro food in the center of town,inform
looking for lebanese food in the city center,inform
i would like to find a moderately priced restaurant in the north part of town,inform
that serves indian food,inform
i need a cheap restaurant in the west part of town,inform
i would like crossover food,inform
im looking for a restaurant in the center that serves romanian food,inform
may i get the price range,request
how about in the center,reqalts
kay and ah where is it located,request
im looking for a restaurant in the north part of town that serves european food,inform
see you goodbye,bye
yes part of town,affirm
can i have greek food,inform
can i okay thank you,thankyou
i want a cheap restaurant,inform
restaurant in the east part of town serving basque food,inform
moderate price restaurant,inform
any price rage,request
no id like cheap restaurant in the west part of town,negate
okay what is the phone number,request
okay thank you bye,thankyou
can i have the address and phone number,request
im looking for a restaurant in the north part of town and it should serve cata,inform
cheap restaurant in he north part of town,inform
corsica food,inform
i would like to find a restaurant in the west part of town that serves,inform
gastropub moderate,inform
yea i would like korean food,inform
i need to find a restaurant in the center and it should serve irish food,inform
id like to find a restaurant in any area serving mediterranean food,inform
can i have post code,request
um it doesnt matter its for a cheap restaurant,inform
a restaurant,inform
uh yeah can i find a restaurant in the south part of town serving turkish food,affirm
what about indian,reqalts
uh dont care,inform
<noise> looking for an expensive restaurant in the south part of town,inform
uh can i get the address,request
um hi i want to find a restaurant in the town center that serves,hello
i am looking for an expensive restaurant in the south part of town,inform
what about the other restaurant,inform
african,inform
what area of town are they located,request
turkiesh food,inform
no,negate
can i get an address and phone number,request
hi,hello
what about turkish,inform
okay how about european food,reqalts
i want fusion food,inform
what about the address,request
um in the south part of town and its cheap,inform
greek,inform
an expensive restaurant,inform
uh im not interested in the type,inform
thank you what is the address and phone number,request
good bye,bye
restaurant serving spanish food,inform
im looking for an expensive restaurant in the south part of,inform
hi im looking for a restaurant in the west part of town that serves baskaye food,hello
no air tran good,negate
im looking for an italian restaurant in the east part of town,inform
um whats the price range,request
expensive restaurant romanian food,inform
im searching for mediterranean food,inform
what food is in the west part of town,request
im looking for a cheap restaurant that serves german food,inform
im looking for something serves japanese food,inform
uh i need one in the cheap price range,inform
what type of food does it have,request
what food is available,request
id like to find a restaurant that serves portuguese food,inform
romanian,inform
im looking for a restaurant that serves unintelligible food,inform
im looking for a restaurant in the south part of town serving jamaican food,inform
can i have a restaurant in the south part of town,inform
uh chinese,inform
alright give me the address,request
mediterranean food,inform
i would like a cheap restaurant,inform
alright i want a restaurant in any,inform
is it european,confirm
thank you can i have the address phone number,request
how about turkish food,reqalts
whats his addre,request
i want to find a restaurant in the east part of town that serves basque food,inform
okay just pick one for me then,ack
if there is no such venue how about spanish type of food,inform
korean food,inform
how about french,reqalts
i want to find a rest,inform
i would like an expensive restaurant in the south of town,inform
moderately priced spanish restaurant,inform
<noise> im looking for moderately priced in the north part of cleveland ohio,inform
im looking for a moderately priced restaurant serving world food,inform
scottish,inform
moderate range,inform
oh is there anything else,reqalts
i want indian food,inform
uh im looking for a moderately priced restaurant,inform
i want to find a restaurant in the south part of town,inform
can i find something in the west part of town,inform
awesome thanks good bye,bye
id like a restaurant in the west part of town that serves danish,inform
im looking for a restaurant serving venetian food,inform
how about cantonates food,reqalts
yes id like hungarian food in the south part of town,affirm
the west part of town,inform
are there any other options,reqalts
moderate price north part of town,inform
expensive restaurant breath,inform
i need a moderate priced restaurant in the north part of town,inform
how about chinese restaurants,reqalts
indian,inform
is there is no such venue that have asian oriental type of food,inform
no asian oriental,negate
yes creative food,affirm
im looking for an expensive restaurant serving asian oriental,inform
what about in the west side of town,reqalts
i want cantonese food,inform
im looking for a moderate priced restaurant that serves indian food,inform
find me a cheap vietnamese restaurant,inform
how about portugeuse food,reqalts
how about somewhere serving modern european,reqalts
i want a restaurant in the center of town,inform
a moderately priced fusion food,inform
an expensive restaurant in the south part of town,inform
yes in the south of town,affirm
asian oriental food,inform
expensive restaurant serve korean food,inform
i believe you anything else,reqalts
can i have a thai restaurant,inform
catalan food expensive,inform
i want to find a restaurant that serves vietnamese,inform
im looking for moroccan food,inform
can i have the address of that,request
hi im looking for cuban food,hello
do you have a restaurant that serves turkish food,reqalts
and can i have the phone number,request
chinese food thats moderately priced,inform
im looking for an expensive restaurant serving french food,inform
i would like to find a cheap restaurant in the south part of town,inform
is there a chinese,confirm
im looking for a restaurant in the south part of town serving chinese food,inform
whats the address <noise>,request
no i said irish,negate
i want a cheap restaurant in the south part of town,inform
can i get swedish food,inform
i want to find a expensive restaurant that serves mediterranean,inform
im looking for a cheap restaurant in the west part of town,inform
i need a caribbean restaurant in the south part of town,inform
uh yes restaurant that serves danish food,affirm
im looking for an expensive restaurant that serves sea food,inform
again please,repeat
uh can i get the post code and phone number,request
im looking for a restaurant in the west,inform
okay let me try this again,repeat
i need one in the cheap price range,inform
any <noise>,inform
can i get tuscan,inform
can i get their address,request
any address,inform
kosher for in the central,inform
spanish food any area,inform
okay and what about the address,ack
does it serve vietnamese food,confirm
im looking for a moderate priced restaurant that serves kosher food,inform
uh creative food,inform
im looking for a restaurant in the north part of town serving italian food,inform
can i have the phone number address and price range,request
im looking for something moderately priced,inform
serves what,request
uh west,inform
okay how about a moderately prices restaurant that serves,reqalts
for an expensive restaurant in the east part of town,inform
uh im looking for a cheap restaurant in the north part of town,inform
what is the price,request
canopy,inform
serves lebanese,inform
im looking for a moderately priced restaurant with catalan food,inform
yes can i have an expensive restaurant in the east,affirm
uh could you give me the address and telephone number,request
looking for a restaurant in any area that serves mediterranean,inform
food type,inform
vietnam,inform
im looking for an expensive restaurant in the east,inform
breath i want a cheap restaura,inform
can i have the address and the price range,request
im looking for an expensive restaurant that serves irish food,inform
the postcode,request
excellent and what is the price range of that venue,request
uh whats the phone number and address please,request
can i have the phone number and the price range,request
im looking for a eritrean restaurant,inform
and asian food,inform
okay how about chinese food,reqalts
okay what about modern european food,reqalts
uh expensive european food,inform
and what is their post code,request
looking for a restaurant in the center part of town,inform
can i have a moderately priced restaurant,inform
are there any barbecue restaurants,reqalts
can i have the phone number and post code plea,request
how about asian food,reqalts
im looking for a cheap restaurant that serves portuguese food,inform
i would like an expensive asian food restaurant,inform
okay give me address,request
i would like to find a moderately priced,inform
moderately priced in east part of town,inform
is there a chinese restaurant in the cheap price range,inform
im looking for a moderately priced restaurant that serves vietnamese food,inform
caribbean,inform
im looking for a moderately priced restaurant that serves canapes,inform
how about international type of food,reqalts
how about korean food,reqalts
could you repeat that,repeat
im looking to find a moderately priced restaurant,inform
what about mediterranean,reqalts
im good can i have the address and phone number please,request
and whats their phone number,request
catalanian,inform
moderately priced restaurant that serves creative food,inform
cheap cheap restaurant,inform
is there a restaurant in the south part of town that serves indian food,reqalts
can i have another option,reqalts
moderately priced restaurant in the north part of town,inform
british expensive,inform
is it an expensive restaurant,confirm
address and post code,request
im looking for a restaurant in the south part of town and it should serve canapes food,inform
i want a moderately priced restaurant in the east part of town,inform
i would like to find a restaurant in the center and it should serve korean food,inform
im looking for an moderately restaurant and it should be in the south part of town,inform
what is the postcode,request
modereate,inform
may i know more about the area,request
irish food,inform
okay can i have the address and the phone number,request
can i find an expensive restaurant that serves traditional food,inform
and the telephone number,request
tailand,inform
im looking for a restaurant in the north part of town that serves christmas food,inform
how about modern europone,reqalts
looking for a restaurant that serves corsica food in any area,inform
could i have the phone number,request
bye,bye
okay moderate price range gastropub,inform
unintelligible part of town cheap restaurant,inform
telephone,request
i want thai food,inform
im looking for a cheap restaurant that serves gastropub food,inform
a chi ok lets look for chinese restaurant,inform
restaurant two two phone number,request
find cheap restaurant in south part of town,inform
uh how about turkish type of food,reqalts
im looking for a moderately priced restaurant that serves endonesian,inform
i hate golden wok is there anything else,reqalts
how about moderately priced,reqalts
is there a restaurant in the north part of town that serves indian food,reqalts
does it serve kosher food,confirm
im looking for a restaurant in the west part of town that serves danish food,inform
have a good,ack
singapore,inform
no im sorry it should be expensive,negate
see you good bye,bye
im looking for a restaurant in the west part of town that serves moroccan food,inform
im looking for food in the south part of town,inform
is there a jamaican restaurant,confirm
gastropub,inform
i want to find a cheap restaurant,inform
i need a moderately priced restaurant in the north part of town,inform
any any part of town,inform
uh anywhere,inform
whats the area,request
i would like to find a restaurant in the north part of town,inform
in the moderately price,inform
no cheap restaurant,negate
unintelligible food,inform
im looking for north american food,inform
and what type of food does it serve,request
a restaurant in the south part of town serving pan asian food,inform
um i dont care about the price,inform
what is the phone number and area,request
just chinese food in the north part of town,inform
i want singaporean food,inform
im looking for a moderately priced restaurant that serves japanese food,inform
may i have the post code please,request
whats the phone number for that restaurant,request
is there a chinese restaurant,confirm
im looking for vietnamese food,inform
id like a restaurant in south part of town that serves japanese,inform
okay looking for a cheap restaurant serving caribbean food,inform
how about american food,reqalts
i want a restaurant serving greek food,inform
um swedish food,inform
gastropub type food <noise>,inform
okay is there another option,reqalts
could i have the address and post code,request
whats the phone number,request
po post code,request
popular dish,request
can you give me a restaurant in east part of town and,reqalts
hi i am looking for a moderately priced restaurant in the east part of town,hello
i want some british food,inform
restaurant in the north part of town that serves french,inform
i want to know the address and phone number,request
im looking for a moderately priced restaurant that serves turkish food,inform
im looking for cheap japanese food,inform
looking for a moderately priced restaurant,inform
how about international,reqalts
kay,ack
i am searching for a restaurant in the center that serves,inform
what is price range,request
is their anything else,reqalts
um an expensive,inform
okay thank,thankyou
okay and um thank you and good bye,bye
how about mediterranean,reqalts
and what price range is that or nevermind,request
im looking for spanish food,inform
im looking for a restaurant serving asian oriental,inform
can i get the address and phone number and post code,request
looking for a cheap restaurant in the south part of town,inform
i need to find a cheap restaurant,inform
<noise> im looking for an expensive restaurant and it should serve tuscan food,inform
for restaurant,inform
uh restaurant in the west part of town with scottish food,inform
any part of town please,inform
any area any price,inform
okay can i have the address phone number and the post code of the restaurant,request
im looking for a restaurant in the north part of town that serves african food,inform
great whats the address,request
im looking for a restaurant in any area that serves austrian food,inform
looking for a restaurant in the north part of town that serves swedish food,inform
im looking for a restaurant in the east part of town serving japanese food,inform
im looking for a restaurant on the east part of town,inform
find a restaurant in the center of town,inform
im looking for a restaurant in the center of town that serves russian food,inform
in what part of town,request
yes mexican food,affirm
indian food west part of town,inform
um dont care,inform
how about the moderate price range,reqalts
what about a restaurant serving chinese food,inform
yes can i have an expensive restaurant,affirm
find me a moderately priced restaurant in the north part of town,inform
im looking for a restaurant that serves mexican food,inform
whats the address phone number,request
east <noise>,inform
okay then any,inform
i do not care,inform
yes do you have one with chinese,affirm
how about romanian food,reqalts
okay whats its address,request
fuck the missing sock,inform
could i have a restaurant in the south part of town that serves unusual,inform
im looking for uh restaurant serving caribbean food,inform
okay and ah wheres it located,request
i want a restaurant in the north,inform
derately priced,inform
in the wouth part of town,request
i would like afghan food,inform
could i have the address phone number and post code,request
serving european food,inform
id like a expensive restaurant in the south part of town,inform
international food,inform
turkish restaurant,inform
i am looking for modern european food,inform
may i have the phone number and address,request
moderately priced restaurant in the east,inform
i want a korean restaurant,inform
im looking for a restaurant in the center part of town that serves unusual food,inform
if there is no such venue how about thai type of food,inform
yea thank you good bye,affirm
kay what is the addre,ack
moderately priced danish food,inform
<noise> um in the east part of town,inform
how about thai food thats expensive,reqalts
the west part,inform
and the telephone,request
how about an expensive restaurant that serves european food,reqalts
vietnamese food in any area,inform
im looking for cross over food,inform
im looking for a restaurant in central it should serve japanese food,inform
hello im looking for a moderately priced restaurant in thr,hello
im looking for a cheap jamaican restaurant,inform
a cheap restaurant in the west part of town,inform
im looking for a moderately priced restaurant that serves uh,inform
and the phone number okay,request
any area,inform
can i have the address and phone number of the venue,request
would like expensive,inform
thank you is there anything else,thankyou
whats their address,request
looking for vietnamese food,inform
yes in the moderately priced,affirm
im looking for a restaurant that serves jamaican food,inform
uh thank you and goodbye,thankyou
can i have the phone number and the address please,request
i would like traditional food in the south part of town,inform
breath how bout north part of town,inform
turkish type food,inform
in the west of town,inform
i need a restaurant serving modern european food,inform
how about indians,reqalts
if there is no such venue how about french type of food,inform
im looking for a restaurant in the west part of town that serves canape food,inform
no the phone number,request
may i have the address and phone number please,request
central,inform
yes can i have malaysian food,affirm
can i have an address and phone number,request
and what is the address please,request
yea im looking for a really cheap restaurant,inform
what about gastropub type of foo,reqalts
yes in the cheap price range,affirm
no id like,negate
the address and post code please,request
okay how bout thai food,reqalts
restaurant in the west part of town that serves airitran food,inform
i want to find a cheap restaurant in the west part of town,inform
im looking for italian food,inform
inexpensive,inform
im looking for a portuguese restaurant,inform
looking for caribbean food,inform
i want to find a restaurant in the centre that serves thai food,inform
how about a castro pub,reqalts
i need a restaurant that serves asian oriental food,inform
how about one serving jamaican food,reqalts
i want korean food,inform
id like a european food,inform
moderate restaurant north part of town,inform
moderate restaurant,inform
medterranean,inform
im looking for a cheap restaurant that serves canapes food,inform
im looking for a restaurant in the west part of town that serves italian food,inform
what is the type of food,request
how about lebanese food,reqalts
anything house,reqalts
no im looking,negate
asian food,inform
okay can i have the phone number and address,request
im looking for a cheap restaurant serving mediterranean food,inform
vietnamese food in any price range,inform
is there anything that serves caribbean food,reqalts
thank you goodbye,thankyou
itailian,inform
could i have a restaurant that serves turkish food,inform
may i have an expensive restaurant,inform
swedish food expensive,inform
can i have the address of the phone number of the venue,request
breath i dont care,inform
is it in the west part of town,confirm
a want a cheap restaurant in the north part of town,inform
hold on im working hold on gastro pub,inform
i would like international food please,inform
im looking for a moderately priced restaurant that serves international,inform
im looking for mediterranean food,inform
what is the address and post code,request
i need to find a french restaurant,inform
what type of food does it,request
uh yes i would like a restaurant in the south,affirm
how about europea,reqalts
i want to find a cheap restaurant and it should serve scandinavian food,inform
im looking for a restaurant in the east part of town that serves australian,inform
south part of town persian food,inform
chinese food,inform
phone number address,request
um im looking for something in the west thats moderately priced,inform
uh what type of food,request
uh low price range,inform
moderate eur,inform
im looking for a cheap restaurant that serves vietnamese food,inform
are their any other restaurants that serve turkish food,inform
thats fine how bout asian food,reqalts
uh yes im looking for a restaurant that serves chinese food,affirm
phone number please,request
im looking for a cheap restaurant in the north part,inform
whats the address and phone number,request
does it serve gastropub,confirm
i want i want indian food,inform
i want a moderately priced restaurant,inform
how about turkish,reqalts
serving catalan food,inform
uh can i find a restaurant with asian oriental food,inform
uh a cheap restaurant in the east part of town,inform
my i have the phone number,request
and what type of food is that,request
tuscan food south part of town,inform
im looking for irish food in any price range,inform
crossover restaurant west part of town,inform
<noise> any area,inform
for a restaurant in any area with international food,inform
find me an expensive persian restaurant,inform
and what area is that,request
yes west part of town,affirm
i need a restaurant in the west part of town that serves crossover food,inform
i want a european restaurant in the center part of town,inform
i want to find a restaurant in the we,inform
east,inform
good bye thank you good bye,bye
cross talk how about gastro pub,reqalts
right east part of town,affirm
can i have european food,inform
im looking for a restaurant in any area serving african food,inform
what is a good cheap restaurant that serves portuguese food,inform
i dont care <noise>,inform
is there any other ones anything else,reqalts
um i dont care,inform
expensive russian food,inform
sea food,inform
what about thai food,reqalts
thai food in the west of town,inform
how about british,reqalts
are there any british rest british food,inform
okay can i get their phone number,request
let me get some world food and i dont care about the price range,inform
you said chinese food,inform
id like moderately priced moroccan food,inform
yea im looking for a moderately priced restaurant,inform
hi im looking for a restaurant,hello
how about indian,reqalts
may i get the phone number and post code,request
what is a phone number,request
how about a turkish restaurant,reqalts
moderately pri,inform
id like to find a cheap restaurant serving mexican,inform
i am looking for a restaurant in the north part of town it shou,inform
irish food in the south part of town,inform
austrian food,inform
could i have the phone number and type of venue,request
no not indian scandinavian food,deny
what is the address and telephone number,request
im looking in the south of the town,inform
im looking for a moderately priced restaurant that serves labenese food,inform
yes indian food,affirm
im looking for a restaurant that serves german food,inform
i would like to find an expensive restaurant that serves corsica food,inform
yes hi im looking for a restaurant in the north,affirm
how about modern european type of food,reqalts
breath how about portuguese food,reqalts
im looking for a turkish food restaurant,inform
in the east,inform
im looking for a restaurant in the east part of town serving australian,inform
portuguese food <noise>,inform
<noise> vietnamese,inform
tell me the address,request
im looking for a european restaurant in center area,inform
and their address,request
is it chinese food though,confirm
pan asian,inform
does it serve caribbean food,confirm
im looking for a restaurant serving polish food,inform
im looking a restaurant in the east part of town,inform
cheap restaurant that serves vegetarian food,inform
im looking for a restaurant in any area and it should serve pan asian food,inform
can i have asian food,inform
south side,inform
im looking for a restaurant in the north part of town that serves thai food,inform
thare are different expensive restaurants in the east part of town,inform
